"Id","SalePrice"
2849,195839.425353906
2850,272107.998646639
2851,213863.974014396
2852,237449.70799254
2853,234184.285248956
2854,138197.005065543
2855,199440.668271023
2856,199205.373144952
2857,187945.251929787
2858,205909.327951717
2859,109604.613605361
2860,132668.625143235
2861,124905.813293437
2862,177896.118135849
2863,131654.529507818
2864,230532.915613067
2865,148926.040589877
2866,140429.098272362
2867,97606.9620763617
2868,93544.0749187043
2869,93879.3101596981
2870,119517.127573209
2871,88887.7168685196
2872,50451.5518117253
2873,102789.794809244
2874,139444.954635401
2875,113656.427684707
2876,163016.874933771
2877,145928.490826415
2878,155391.391968663
2879,133060.389619364
2880,106990.508272379
2881,144077.700628856
2882,181657.194558535
2883,200451.182348496
2884,198017.621128307
2885,188601.001821146
2886,233723.830986863
2887,106981.477071068
2888,141567.184524749
2889,61047.3400871057
2890,81217.9292352074
2891,137825.165809237
2892,42279.7092293269
2893,70171.9734337222
2894,52701.7933062689
2895,337453.719457996
2896,277246.197643731
2897,208339.4481771
2898,143623.791950135
2899,205886.714191968
2900,159154.446306005
2901,212719.124441693
2902,178035.268256718
2903,319195.24128205
2904,334978.110277347
2905,85085.8548476767
2906,198281.260030926
2907,112892.327189257
2908,127354.094871643
2909,151347.707630745
2910,75706.6536476716
2911,85982.5395030811
2912,153111.971334371
2913,83919.3352099463
2914,79621.6450916058
2915,87127.725000243
2916,86103.8465600827
2917,164590.727598142
2918,122849.052038096
2919,220336.309900677
